"site","Position","n_peaks","shannon","NOSC_med","NOSC_iqr","NOSC_mean","NOSC_p10","NOSC_p90","NOSC_range90","DBE_med","DBE_mean","DBE_iqr","AI_med","AI_iqr","delG_med","delG_iqr","lambda_med","lambda_iqr","Cnum_med","Cnum_iqr","frac_NOSC_pos","frac_NOSC_low","frac_AI_high","DBE_C_ratio_mean","frac_ConHC","frac_Lipid","frac_AminoSugar","frac_Protein","frac_Tannin","frac_UnsatHC","frac_Lignin","frac_Carb","frac_Other","ratio_Protein_Lignin","ratio_Lipid_Carb","ratio_UnsatHC_ConHC","npoc","biomass","respC","ssa_tot","clay","silt","fine","med","coarse"
"0059","M",2156,7.67600993202889,-0.736842105,0.900584795,-0.631493244169295,-1.4027027025,0.285714286,1.6884169885,6,6.98144712430427,6,0.085714286,0.304347826,-10380.7480237492,5124.68650277909,0.039428342133386,0.0253044487803727,19,8,0.159554730983302,0.307977736549165,0.0714285714285714,0.338572076891969,0.0524118738404453,0.138682745825603,0.0482374768089054,0.325139146567718,0.0445269016697588,0.0463821892393321,0.307513914656772,0.0166975881261596,0.0204081632653061,1.05731523378582,8.30555555555556,0.884955752212389,0.628101631009169,8.29446622616159,0.154687901682425,41.8199766,51.3,0,27.6,18.9,2.2
"0059","U",1086,6.99025650049388,-0.761904762,0.844444444,-0.656549011059853,-1.3944444445,0.1602564105,1.554700855,5,6.83793738489871,6,0.076923077,0.263157895,-9930.74225871639,3846.62306013132,0.0416251438423389,0.0214524024582808,18,6,0.125230202578269,0.307550644567219,0.0865561694290976,0.332976868027096,0.0718232044198895,0.152854511970534,0.067219152854512,0.31767955801105,0.0267034990791897,0.0276243093922652,0.302025782688766,0.0147329650092081,0.0193370165745856,1.05182926829268,10.375,0.384615384615385,1.01979683972912,8.1846914308176,0.0644356659142212,161.0172528,35.5,0,32.7,16.8,15
"0060","D",2071,7.63578686139558,-0.666666667,0.842105263,-0.586398679029454,-1.333333333,0.222222222,1.555555555,5,6.38532110091743,5,0.043478261,0.272727273,-9507.01533703878,4874.01151187461,0.0438234830249964,0.0295219950739804,18,8,0.139546112988894,0.265572187349107,0.08594881699662,0.342251071816523,0.0642201834862385,0.133268952197006,0.0758087880251086,0.336552390149686,0.0338000965717045,0.0434572670207629,0.263157894736842,0.0294543698696282,0.0202800579430227,1.27889908256881,4.52459016393443,0.676691729323308,0.279956985547144,8.55870857053316,0.0512211803165864,81.45538575,0,13.7,43,39,4.3
"0060","M",2341,7.75833346749091,-0.777777778,0.808080808,-0.675013644903033,-1.411764706,0.111111111,1.522875817,5,6.37590773173857,5,0.024390244,0.272727273,-10205.9730237492,5675.13843355221,0.0401564241463032,0.0277129921436978,19,9,0.109354976505767,0.30841520717642,0.0619393421614695,0.316973489517818,0.0414352840666382,0.149081589064502,0.0837249038872277,0.339598462195643,0.0264844083724904,0.0653566851772747,0.247330200768902,0.0290474156343443,0.0179410508329774,1.37305699481865,5.13235294117647,1.57731958762887,0.230042448662975,8.9731278535997,0.0153807451140942,87.00958755,0,12.1,22.2,62.5,3.2
"0060","U",2372,7.77148876011762,-0.705882353,0.802631579,-0.614660818502108,-1.310344828,0.181818182,1.49216301,5,6.53330522765599,6,0.04,0.2912713475,-9789.119180394,5223.70477690744,0.0422795219248936,0.0285238597857627,18,8,0.13026981450253,0.26602023608769,0.0695615514333895,0.333981950689148,0.0451096121416526,0.107925801011804,0.0792580101180438,0.353709949409781,0.0400505902192243,0.0653456998313659,0.264755480607083,0.03035413153457,0.0134907251264755,1.3359872611465,3.55555555555556,1.44859813084112,0.140172882507858,8.34635297445064,0.00949558236343556,458.3652324,5.4,0,8.2,41.4,45
"0062","D",3043,8.02059914989697,-0.631578947,1.058823529,-0.550323429711798,-1.407407407,0.428571429,1.835978836,6,7.27735787052251,7,0.090909091,0.333333333,-10542.919180394,5083.00959019704,0.0394597938965421,0.0239585598975831,20,9,0.22214919487348,0.2714426552744,0.0828130134735458,0.346420151631414,0.0732829444627013,0.133420966151824,0.0568517909957279,0.286887939533355,0.0785409135721328,0.0354912914886625,0.303976339139008,0.0200460072297075,0.0115018074268814,0.943783783783784,6.65573770491803,0.484304932735426,0.152764838799263,8.9903388547876,0.00105113421192153,0.45375,0,100,0,0,0
"0062","M",3078,8.03203531439882,-0.533333333,1.083333333,-0.426649370839831,-1.3013043478,0.571428571,1.8727329188,7,8.52631578947368,8,0.111111111,0.368421053,-10260.8153370388,4908.87690348654,0.0408052909175877,0.0238648231886104,20,9,0.257959714100065,0.219948018193632,0.133528265107212,0.383067830026411,0.119233268356075,0.0948667966211826,0.0542560103963613,0.275178687459389,0.085445094217024,0.0357374918778428,0.285899935022742,0.0243664717348928,0.0250162443144899,0.9625,3.89333333333333,0.299727520435967,0.256311288483466,9.13033376849501,0.0711308845088777,251.25232005,0,17.5,17.2,42.7,22.6
"0062","U",3504,8.16166045205628,-0.555555556,0.947368421,-0.456377590688071,-1.25,0.461538462,1.711538462,7,7.88213470319635,7,0.11627907,0.333333333,-10352.1845538149,5039.58362935816,0.0408224520347777,0.023852552627673,20,9,0.248002283105023,0.203196347031963,0.102454337899543,0.367085366600664,0.0881849315068493,0.0821917808219178,0.067351598173516,0.28824200913242,0.0844748858447489,0.0339611872146119,0.319634703196347,0.0242579908675799,0.0117009132420091,0.901785714285714,3.38823529411765,0.385113268608414,0.169824870681241,9.04532297878666,0.000984301800702713,366.3080328,9.3,0,17.4,38,35.3
"0063","D",1325,7.18916773842032,-0.888888889,0.621212122,-0.808610171775849,-1.444444444,-0.113725490199999,1.3307189538,5,6.05509433962264,4,0,0.169811321,-10771.3230237492,4641.51921677608,0.0365791955996038,0.0197810537598672,19,8,0.070188679245283,0.366792452830189,0.0694339622641509,0.279637978864861,0.0535849056603774,0.16,0.0739622641509434,0.440754716981132,0.0150943396226415,0.0430188679245283,0.17811320754717,0.0150943396226415,0.020377358490566,2.47457627118644,10.6,0.802816901408451,0.327664106589723,8.94299959336604,0.00334642985954937,352.67715555,5.9,0.1,13.8,47.1,33.1
"0063","M",2440,7.79975331828725,-0.666666667,0.857142857,-0.546654552713115,-1.333333333,0.354010694799999,1.6873440278,6,7.02991803278689,6,0.0625,0.310344828,-10071.794180394,5366.82690348654,0.0413445361557867,0.0281912822029246,19,9,0.180327868852459,0.244672131147541,0.104098360655738,0.350015099773981,0.0758196721311475,0.113114754098361,0.0790983606557377,0.319262295081967,0.0549180327868852,0.0430327868852459,0.269262295081967,0.0290983606557377,0.0163934426229508,1.18569254185693,3.88732394366197,0.567567567567568,0.100004596908579,9.08635983067475,0.0047715911049819,383.841591,7.8,0,14.7,40.5,37
"0063","U",2193,7.69302574841789,-0.714285714,0.888888889,-0.626526991923849,-1.3736842106,0.235294118,1.6089783286,5,6.72913816689467,6,0.052631579,0.285714286,-10164.8768671044,5471.94227690749,0.040189042801238,0.0285284311240409,19,9,0.14500683994528,0.304605563155495,0.0980392156862745,0.332930330823884,0.0747834017327861,0.169630642954856,0.0683994528043776,0.302325581395349,0.0414956680346557,0.0506155950752394,0.250341997264022,0.0255357957136343,0.0168718650250798,1.20765027322404,6.64285714285714,0.676829268292683,0.0750472667275444,9.63848925695464,0.0042665355719741,565.95713565,0,11.1,8.6,22.1,58.2
"0064","M",2296,7.73892375743946,-0.555555556,1,-0.486707434567073,-1.333333333,0.4,1.733333333,6,6.90243902439024,7,0.111111111,0.352941176,-9182.10186710445,4466.53939439107,0.0462879374782252,0.0287418343750436,18,7,0.220383275261324,0.241289198606272,0.123693379790941,0.380356229007066,0.0988675958188153,0.124128919860627,0.0548780487804878,0.287891986062718,0.0718641114982578,0.0357142857142857,0.293118466898955,0.0230836236933798,0.0104529616724739,0.982169390787519,5.37735849056604,0.361233480176211,0.457663463938108,9.56937390961505,0.16674499313701,240.73918335,14.6,34.5,14.8,11.8,24.3
"0064","U",1406,7.24850407237061,-0.780193237,0.915394737,-0.697384983214082,-1.5,0.1821946165,1.6821946165,5,6.41607396870555,6,0.066666667,0.263157895,-10259.6730237492,4143.32979509852,0.0397683193421076,0.0221763852227647,19,7,0.135135135135135,0.334281650071124,0.0746799431009957,0.317567649853877,0.0561877667140825,0.172119487908962,0.0547652916073969,0.322190611664296,0.042674253200569,0.0305832147937411,0.289473684210526,0.0120910384068279,0.0199146514935989,1.11302211302211,14.2352941176471,0.544303797468354,0.311494277600895,8.48855071650044,0.0649699358919198,467.95752585,0.9,31.9,14.5,3.4,49.3
"0068","U",1991,7.5963923040642,-0.666666667,0.889632107,-0.561101757314917,-1.333333333,0.333333333,1.666666666,5,6.47664490205927,6,0.043478261,0.290322581,-9586.92302374922,4859.62304194024,0.0436920745682699,0.0282574122959805,18,8,0.169763937719739,0.259166248116524,0.0889000502260171,0.339707604736179,0.0642893018583626,0.108488196885987,0.0848819688598694,0.351079859367152,0.0542440984429935,0.0411853340030136,0.251130085384229,0.0256152687091914,0.0190858864892014,1.398,4.23529411764706,0.640625,0.213871189185383,9.44715803134222,0.00782680155600929,345.14713725,17.8,24.7,9.7,12.3,35.5
"0069","D",2557,7.84658997529119,-0.666666667,0.900641026,-0.544317194401643,-1.3,0.368181818400001,1.6681818184,6,7.12788423934298,7,0.0625,0.333333333,-9975.28455381489,5353.08074684174,0.0420467442409506,0.0276536704703571,19,9,0.188502150958154,0.251466562377786,0.0962064919827923,0.349834740600738,0.0770434102463825,0.100508408290966,0.0743058271411811,0.335158388736801,0.0614000782166602,0.0496675791943684,0.256941728588189,0.0273758310520141,0.0175987485334376,1.30441400304414,3.67142857142857,0.644670050761421,0.242384268340526,8.51054501020661,0.00296393806394665,369.4267635,0,22.6,16.5,24,36.9
"0069","M",2796,7.9359451033537,-0.625,0.875,-0.514021123353004,-1.25,0.375,1.625,6,7.45457796852647,6,0.0719461695,0.351351351,-10023.8249454268,5366.8269034866,0.0420762108714158,0.0278843549931634,19,9,0.187410586552217,0.220314735336195,0.103361945636624,0.360261790980573,0.0793991416309013,0.0858369098712446,0.0819027181688126,0.323319027181688,0.0622317596566524,0.0565092989985694,0.267882689556509,0.0286123032904149,0.0143061516452074,1.20694259012016,3,0.711711711711712,0.16066041081317,8.32221929473392,0.00361711994326086,267.25586385,8.6,19.9,20.3,25.4,25.8
"0069","U",2862,7.9592759601164,-0.666666667,0.833333333,-0.549808159120545,-1.2772727275,0.352941176,1.6302139035,6,7.35674353598882,7,0.058823529,0.35,-10164.8768671044,5793.70478600296,0.0409650021328294,0.027794395215567,19,10,0.178197064989518,0.242138364779874,0.0971348707197764,0.350308492120197,0.0695317959468903,0.0964360587002096,0.0744234800838574,0.338574423480084,0.0566037735849057,0.0681341719077568,0.247030048916841,0.0290006988120196,0.0202655485674354,1.37057991513437,3.32530120481928,0.979899497487437,0.157758981430847,8.1846914308176,0.00408981282246368,342.81680835,9.5,14.1,15.4,27.2,33.8
"0070","D",2690,7.89729647259588,-0.625,0.909090909,-0.511064079188104,-1.304347826,0.444444444,1.74879227,6,7.3996282527881,7,0.081081081,0.351351351,-10017.5230237492,5185.71440348659,0.0419141333709944,0.0267024450462689,19,9,0.205576208178439,0.234944237918216,0.114498141263941,0.36092339120784,0.0910780669144981,0.11003717472119,0.0747211895910781,0.301115241635688,0.0639405204460967,0.0431226765799256,0.26728624535316,0.0256505576208178,0.0230483271375465,1.12656467315716,4.28985507246377,0.473469387755102,0.206045690847522,8.65417654187796,0.00450565173844613,276.3434931,7.9,29,16.5,19.2,27.4
"0070","M",2341,7.75833346749091,-0.592592593,0.869090909,-0.499078715195643,-1.25,0.4,1.65,6,6.93763348996155,6,0.076923077,0.333333333,-9789.119180394,4654.12306013136,0.0431652353915998,0.0260723852225051,19,8,0.201196070055532,0.208457923964118,0.0969671080734729,0.356828356421609,0.0764630499786416,0.0790260572404955,0.0901324220418624,0.321657411362666,0.0739000427167877,0.036736437419906,0.28193079880393,0.028193079880393,0.0119607005553182,1.14090909090909,2.8030303030303,0.480446927374302,0.224894317144641,9.45788189673399,0.00519741227122064,333.8388486,5.4,30.4,13.5,16.9,33.8
"0070","U",2909,7.9755646584952,-0.588235294,0.972972973,-0.488675924222413,-1.25,0.428571429,1.678571429,6,7.66998968717772,7,0.098591549,0.368421053,-10162.5922405253,5257.14227690741,0.0416251438423389,0.0260191958346914,20,9,0.212100378136817,0.216225507047095,0.118597456170505,0.369284449998059,0.0952217256789275,0.0883465108284634,0.0752836026125816,0.297353042282571,0.0677208662770712,0.0470952217256789,0.287383980749398,0.0264695771742867,0.015125472671021,1.03468899521531,3.33766233766234,0.494584837545126,0.118012789672039,8.58771096501891,0.00818949963916286,262.63455015,0.8,28.1,24.3,21.2,25.6
"0071","M",2198,7.69530313496357,-0.625,0.894179894,-0.547815555646042,-1.333333333,0.3023076924,1.6356410254,6,6.79117379435851,6,0.093073593,0.333333333,-9654.94033703878,4737.50286432533,0.0438234830249964,0.0281650593956426,18,7,0.169244767970883,0.251137397634213,0.106005459508644,0.361709047075708,0.0746132848043676,0.108735213830755,0.0655141037306642,0.311191992720655,0.0477707006369427,0.04049135577798,0.309372156505914,0.0259326660600546,0.0163785259326661,1.00588235294118,4.19298245614035,0.542682926829268,0.565683822194559,8.62531245096167,0.262173228040146,643.75209405,10.2,1.9,7,13.6,67.3
"0071","U",1983,7.5923661285198,-0.666666667,0.848297213,-0.602397685549672,-1.368421053,0.198095238,1.566516291,6,6.60867372667675,6,0.085714286,0.3125,-9774.23071045967,4452.56921677609,0.0425406764163861,0.0259888008044702,18,7,0.13262733232476,0.27029752899647,0.105395864851236,0.35261856396681,0.0781643973777105,0.122037317196167,0.0670700958144226,0.315179021684317,0.0312657589510842,0.0332829046898638,0.314674735249622,0.0181543116490166,0.0201714573877963,1.00160256410256,6.72222222222222,0.425806451612903,0.916421539857005,9.32837960343874,0.0573488938613808,409.5030408,18.3,0,15.4,25.2,41.1
"0072","M",2317,7.74802852443238,-0.592592593,1,-0.490509667790678,-1.272727273,0.444444444,1.717171717,6,6.96676737160121,5,0.073170732,0.333333333,-9413.36149368356,4558.18459019701,0.0445012322526184,0.0274544520377756,18,7,0.207596029348295,0.217091066033664,0.126888217522659,0.367537795407408,0.104876996115667,0.0988347000431593,0.081570996978852,0.315062580923608,0.0664652567975831,0.0375485541648684,0.252481657315494,0.0306430729391454,0.0125161847216228,1.24786324786325,3.22535211267606,0.358024691358025,0.225453863113947,7.69897000433602,0.0104494065769104,750.2808462,4.9,0,3.4,12.9,78.8
"0072","U",2543,7.84109976542212,-0.52173913,1.0340476185,-0.426961828759733,-1.2785454546,0.52173913,1.8002845846,6,7.28666928824223,6,0.12,0.384615385,-9264.86533703878,4519.37306013129,0.0459774813602832,0.0278192339159409,18,7,0.251278018088871,0.211561148250098,0.142351553283523,0.391101343662631,0.124262681871805,0.0900511207235549,0.0668501769563508,0.29020841525757,0.0802202123476209,0.0290994887927645,0.287455760912308,0.0204482894219426,0.0114038537160834,1.00957592339261,4.40384615384615,0.234177215189873,0.222206398108857,8.29666519026153,0.0505177149334418,591.485793,4.9,0,10.1,24.3,60.7
"0073","D",2325,7.75147531802146,-0.461538462,1.110367893,-0.400321789495054,-1.285714286,0.571428571,1.857142857,6,7.3905376344086,6,0.161290323,0.411764706,-9090.16149368356,4126.44227690744,0.0470669124478898,0.0269442465436374,18,7,0.281720430107527,0.214193548387097,0.160860215053763,0.404549331962583,0.144086021505376,0.0980645161290323,0.0524731182795699,0.268387096774194,0.0748387096774194,0.0249462365591398,0.312258064516129,0.0159139784946237,0.00903225806451613,0.859504132231405,6.16216216216216,0.173134328358209,0.989663570457635,8.46239799789896,0.381620270729497,19.8209556,48.8,0,43.6,7,0.6
"0073","M",2258,7.72223474470961,-0.4,1.147368421,-0.369839239144376,-1.294117647,0.588235294,1.882352941,7,7.72674933569531,7,0.2,0.43682065225,-9035.319180394,4243.46440348654,0.0479117942097142,0.0276775711315458,18,7,0.313551815766165,0.213463241806909,0.178476527900797,0.418397076229253,0.159875996457042,0.0992028343666962,0.0496014171833481,0.236935341009743,0.0797165633303809,0.0296722763507529,0.321966341895483,0.0159433126660762,0.0070859167404783,0.735900962861073,6.22222222222222,0.185595567867036,0.672604178963523,8.09691001300806,0.282382835556605,29.503812,61.4,0,32.1,4.4,2.1
"0076","D",1946,7.57353126274595,-0.666666667,0.86476566925,-0.575757779136177,-1.294117647,0.235294118,1.529411765,5,6.70503597122302,5,0.055555556,0.3,-9695.46533703878,4929.36342445671,0.0427855439275293,0.0286936142604036,18,8,0.149023638232271,0.261048304213772,0.0899280575539568,0.343249094424948,0.0616649537512847,0.117163412127441,0.0837615621788284,0.31808838643371,0.040082219938335,0.0467625899280576,0.268242548818088,0.0477903391572456,0.0164439876670093,1.18582375478927,2.45161290322581,0.758333333333333,0.248202132144793,7.84571801796666,0.0385141239535024,85.2957456,7.4,0,29.5,60,3.1
"0076","M",1839,7.51697722460432,-0.75,0.825396825,-0.647782347042958,-1.3930434784,0.181818182,1.5748616604,5,5.77650897226754,4,0.027027027,0.224014337,-9695.46533703878,4799.76343355221,0.0420840599591633,0.0278318962274143,18,8,0.129961935834693,0.306688417618271,0.0647090810222947,0.311980140012591,0.0435019032082654,0.146275149537792,0.0810222947253942,0.360522022838499,0.0320826536160957,0.0288200108754758,0.250679717237629,0.034257748776509,0.0228384991843393,1.43817787418655,4.26984126984127,0.6625,0.751363281902746,8.65417654187796,0.0271217728234835,62.05459185,2.4,10.7,39.5,45.7,1.7
"0076","U",2504,7.82564473221999,-0.625,0.846153846,-0.545912486002396,-1.272727273,0.333333333,1.606060606,5,6.60782747603834,5,0.058823529,0.294117647,-9742.29225871639,5315.1355510358,0.0431652353915998,0.0302303568623569,18,9,0.170527156549521,0.23961661341853,0.0738817891373802,0.339551893247569,0.0535143769968051,0.111821086261981,0.0814696485623003,0.307507987220447,0.0539137380191693,0.0375399361022364,0.27555910543131,0.0583067092651757,0.0203674121405751,1.11594202898551,1.91780821917808,0.701492537313433,0.224027179734924,9.01703333929878,0.0573609244050495,80.7104268,11.4,0,18.3,68.2,2.1
"0077","M",2428,7.79482315217939,-0.714285714,0.840277778,-0.607021894596376,-1.333333333,0.222222222,1.555555555,5,6.71128500823723,6,0.0540935675,0.333333333,-9836.51725871639,5217.72401187463,0.0420777147450005,0.0288918579599415,18,9,0.14497528830313,0.276771004942339,0.0794892915980231,0.339163129135956,0.0551894563426689,0.117380560131796,0.0761943986820428,0.329901153212521,0.0411861614497529,0.057660626029654,0.275947281713344,0.0247116968698517,0.021828665568369,1.1955223880597,4.75,1.04477611940298,0.176321568005708,8.65030752313194,0.00954557784537942,702.56109,6.4,0,6.6,13.4,73.6
"0077","U",2334,7.7553388128465,-0.714285714,0.773333333,-0.617453324467866,-1.285714286,0.181818182,1.467532468,5,6.60968294772922,5,0.04,0.3,-9882.77302374923,5348.50189439106,0.0418415327683534,0.0281105277466888,18,8,0.129391602399314,0.257926306769494,0.0766923736075407,0.331088056791888,0.0497000856898029,0.102399314481577,0.0886889460154242,0.356469580119966,0.0347043701799486,0.06426735218509,0.256640959725793,0.0329905741216795,0.0141388174807198,1.3889816360601,3.1038961038961,1.29310344827586,0.0824118188997105,8.11394335230684,0.0101326006843906,668.62235235,2.7,2.1,9.7,15.8,69.7
"0080","D",2660,7.88608140177575,-0.583333333,0.96,-0.478631358386466,-1.25,0.444444444,1.694444444,6,7.04661654135338,6,0.085714286,0.333333333,-9786.83455381489,4989.0701685194,0.0435405302768396,0.0272840385706196,19,8,0.221052631578947,0.209022556390977,0.108646616541353,0.362672700676491,0.0883458646616541,0.0804511278195489,0.087593984962406,0.305639097744361,0.0740601503759399,0.0293233082706767,0.293233082706767,0.0293233082706767,0.0120300751879699,1.04230769230769,2.74358974358974,0.331914893617021,0.0856116804775721,8.94101424370557,0.00826931004612912,28.3554063,0,9,87.2,2.8,1
"0080","M",2225,7.70751219460034,-0.588235294,1.037037037,-0.517325546438202,-1.333333333,0.412631579200003,1.7459649122,6,6.76629213483146,6,0.083333333,0.333333333,-9493.269180394,4882.52690348659,0.0439803173460448,0.0294345449575991,18,7,0.204044943820225,0.252134831460674,0.112808988764045,0.357495416484332,0.0898876404494382,0.140674157303371,0.0723595505617978,0.278651685393258,0.0642696629213483,0.0296629213483146,0.281797752808989,0.0301123595505618,0.0125842696629213,0.988835725677831,4.67164179104478,0.33,0.124096183302209,7.99475694458763,0.0525988664260685,132.36402855,14.5,2.5,41.7,30.8,10.5
"0080","U",1959,7.58018941794454,-0.615384615,0.857142857,-0.549034485020419,-1.310344828,0.288571428800001,1.5989162568,6,6.8565594691169,6,0.090909091,0.333333333,-9586.92302374922,4585.60574684176,0.0438259030348206,0.0267879276381629,18,7,0.17100561510975,0.235324144971924,0.11791730474732,0.358910320786769,0.0781010719754977,0.109239407861154,0.071465033180194,0.303726391015824,0.0546197039305768,0.0296069423175089,0.308831036242981,0.0306278713629403,0.0137825421133231,0.983471074380165,3.56666666666667,0.379084967320261,0.458510795622597,8.98317507203781,0.0929233743186716,35.09809275,0.8,27.7,66.2,3.2,2.1
"0081","U",1718,7.4489161025442,-0.736842105,0.850241546,-0.652624372496508,-1.428571429,0.222222222,1.650793651,5,6.09196740395809,5,0.060732727,0.272727273,-9648.06725871639,4505.94806013134,0.0422461873760289,0.0266804774364299,18,6,0.140279394644936,0.30267753201397,0.09953434225844,0.329607530293766,0.0669383003492433,0.181024447031432,0.069848661233993,0.318393480791618,0.0372526193247963,0.0314318975552969,0.259604190919674,0.0180442374854482,0.0174621653084983,1.22645739910314,10.0322580645161,0.469565217391304,0.430305115831835,8.42651126136458,0.0427728970423263,657.1511514,4.6,0,4,23.5,67.9
"0082","D",2329,7.75319426988434,-0.4,1.056410256,-0.394278973984113,-1.272727273,0.461538462,1.734265735,6,6.89480463718334,5,0.142857143,0.352941176,-8658.419180394,4423.43459019696,0.0501737866714323,0.0306642016340782,17,7,0.277372262773723,0.198797767282095,0.11077715757836,0.395102938375003,0.0931730356376127,0.0961786174323744,0.0536711034778875,0.258050665521683,0.0734220695577501,0.0218978102189781,0.379132674967797,0.0154572778016316,0.0090167453842851,0.680634201585504,6.22222222222222,0.235023041474654,0.578717663443683,9.22530928172586,0.138984329976948,64.29741645,42.6,40.7,5.7,4.7,6.3
"0082","M",2561,7.84815308619952,-0.375,0.957142857,-0.385177154493167,-1.230769231,0.4,1.630769231,6,6.97071456462319,5,0.142857143,0.333333333,-8565.90765032834,4424.57690348654,0.0512382042061458,0.0312705581331936,17,7,0.258492776259274,0.179617336977743,0.101913315111285,0.397747894177108,0.0784849668098399,0.0847325263568918,0.0601327606403749,0.237797735259664,0.0702850449043343,0.0222569308863725,0.416634127294026,0.0191331511128465,0.0105427567356501,0.570759137769447,4.42857142857143,0.283582089552239,2.12581264977747,8.86981820797933,0.374526997389593,48.2923308,82,0,10.7,2.6,4.7
"0082","U",2008,7.60489448081162,-0.545454545,1,-0.490193757376992,-1.333333333,0.4,1.733333333,6,6.3859561752988,5,0.090909091,0.304347826,-8846.869180394,4599.56632516416,0.0480134241048406,0.0321725920844763,17,7,0.204183266932271,0.243525896414343,0.0926294820717131,0.365640612486754,0.0707171314741036,0.122509960159363,0.0582669322709163,0.292828685258964,0.0542828685258964,0.0283864541832669,0.332669322709163,0.023406374501992,0.0169322709163347,0.880239520958084,5.23404255319149,0.401408450704225,0.624397939057855,9.42651126136458,0.294238759147039,26.4863772,83.5,0,10.8,3.4,2.3
"0083","D",2193,7.69302574841789,-0.666666667,0.967914438,-0.5391270030228,-1.368421053,0.442512077,1.81093313,5,6.62562699498404,6,0.055555556,0.333333333,-9373.40765032834,5351.93843355223,0.0443388793155811,0.0318683388919148,18,8,0.202918376652987,0.269949840401277,0.115823073415413,0.354806797638036,0.0957592339261286,0.129958960328317,0.0725034199726402,0.328317373461012,0.0565435476516188,0.039671682626539,0.235294117647059,0.0278157774737802,0.0141358869129047,1.3953488372093,4.67213114754098,0.414285714285714,0.183339886535977,8.78461729263288,0.0340181430096051,651.6816618,8.3,2.4,1.9,19.7,67.7
"0083","M",2125,7.66152708135852,-0.533333333,1,-0.500478979144941,-1.375,0.375,1.75,5,6.26635294117647,5,0.085714286,0.314285714,-8845.72686710445,4586.8192167761,0.0483652399261779,0.032545830342047,17,6,0.217411764705882,0.245176470588235,0.103058823529412,0.35987772334906,0.0785882352941177,0.147764705882353,0.0658823529411765,0.262117647058824,0.0630588235294118,0.0272941176470588,0.307764705882353,0.0348235294117647,0.0127058823529412,0.851681957186544,4.24324324324324,0.347305389221557,0.644933635043399,9.23552844690755,0.0986066736465264,119.08525785,53.5,23.5,6.9,3.9,12.2
"0084","U",2408,7.78655180642871,-0.5,1.166666667,-0.409929101144518,-1.285714286,0.6,1.885714286,6,7.45681063122924,7,0.1123737375,0.357142857,-9692.03839717011,4489.88169858503,0.0439803173460448,0.0252284688705723,19,8,0.284053156146179,0.220099667774086,0.10921926910299,0.376410166804657,0.103405315614618,0.0892857142857143,0.0668604651162791,0.299003322259136,0.110880398671096,0.034468438538206,0.265365448504983,0.0199335548172757,0.010797342192691,1.12676056338028,4.47916666666667,0.333333333333333,0.226601125301059,8.22788670461367,0.00600108912343905,766.9155132,0,5.6,5.8,7.6,81
"0085","D",1780,7.48436864328613,-0.8441295545,0.70866207825,-0.737827014576405,-1.4353043481,0,1.4353043481,5,6.32359550561798,4,0,0.2185990335,-10622.2557104596,5112.08265942386,0.0374921353000241,0.0242907045904539,19,9,0.0938202247191011,0.353932584269663,0.0808988764044944,0.299622306394198,0.0589887640449438,0.164606741573034,0.0730337078651685,0.385393258426966,0.0196629213483146,0.0466292134831461,0.2,0.0303370786516854,0.0213483146067416,1.92696629213483,5.42592592592593,0.790476190476191,0.438081060114857,8.25527250510331,0.0127911523944053,769.7574276,5.7,0,5.2,7.8,81.3
"0085","M",2033,7.61726781362835,-0.8,0.691428571,-0.718631875144122,-1.3880341882,0,1.3880341882,5,6.24495818986719,4,0.025641026,0.210526316,-10716.4807104597,5177.23459019696,0.0374826150265322,0.0229985163790622,20,8,0.0949335956714215,0.327102803738318,0.0668962124938515,0.299765088757726,0.0482046237088047,0.157894736842105,0.0787014264633547,0.390063944909001,0.0191834727004427,0.0359075258239056,0.224790949335957,0.029513034923758,0.0157402852926709,1.73522975929978,5.35,0.744897959183673,0.343591444702365,8.01703333929878,0.018120284897903,761.86033815,3.2,4.5,6.9,4.7,80.7
"0086","M",2473,7.81318726752142,-0.625,0.818181818,-0.562635283676911,-1.272727273,0.222222222,1.494949495,5,6.72300849171047,6,0.052631579,0.307692308,-9786.83455381489,5432.98843355223,0.0431264100822716,0.0301354897534659,18,9,0.149211484027497,0.2280630812778,0.080469065911848,0.343886759188194,0.0513546300040437,0.0913869793772746,0.0824909017387788,0.338050950262839,0.0416498180347756,0.0586332389809947,0.285483218762636,0.0400323493732309,0.0109179134654266,1.18413597733711,2.28282828282828,1.14173228346457,0.137675052843849,8.27646180417324,0.00911084908525474,345.4133034,18.2,7.6,22.9,16.4,34.9
"0087","U",1156,7.05272104923232,-0.888888889,0.777777778,-0.786321453711073,-1.523809524,0.077380952,1.601190476,4,5.78979238754325,5,0,0.2,-10354.469180394,4236.12690348652,0.0381069817603668,0.0210490702947793,19,6,0.102076124567474,0.39878892733564,0.0657439446366782,0.285489975974244,0.0519031141868512,0.200692041522491,0.0544982698961938,0.386678200692042,0.0302768166089965,0.0224913494809689,0.213667820069204,0.013840830449827,0.0259515570934256,1.80971659919028,14.5,0.433333333333333,0.703365775110582,8.48287358360875,0.112673100054321,330.4879635,17.2,3.8,25.8,20.3,32.9
